yy,mm,dd,Time,river,week,site,loc,period,wt_lbs,wt_kg,lgth,freq,Flbin
1990,5,25,,,4,28,UPPER,AM,,,260,5,260
1990,5,25,,,4,28,UPPER,AM,,,263,9,260
1990,5,25,,,4,28,UPPER,AM,,,265,11,265
1990,5,25,,,4,28,UPPER,AM,,,268,2,265
1990,5,25,,,4,28,UPPER,AM,,,270,21,270
1990,5,25,,,4,28,UPPER,AM,,,273,9,270
1990,5,25,,,4,28,UPPER,AM,,,275,13,275
1990,5,25,,,4,28,UPPER,AM,,,278,11,275
1990,5,25,,,4,28,UPPER,AM,,,280,24,280
1990,5,25,,,4,28,UPPER,AM,,,283,2,280
1990,5,25,,,4,28,UPPER,AM,,,285,13,285
1990,5,25,,,4,28,UPPER,AM,,,288,11,285
1990,5,25,,,4,28,UPPER,AM,,,290,12,290
1990,5,25,,,4,28,UPPER,AM,,,295,1,295
1990,5,25,,,4,28,UPPER,AM,,,298,2,295
1990,5,25,,,4,28,UPPER,AM,,,300,2,300
1990,5,25,,,4,28,UPPER,AM,,,305,1,305
1990,5,25,,,4,28,UPPER,AM,,,308,1,305
1990,5,25,,,4,28,UPPER,AM,,,313,1,310
1990,5,25,,,4,2,LOWER,PM,,,245,1,245
1990,5,25,,,4,2,LOWER,PM,,,248,2,245
1990,5,25,,,4,2,LOWER,PM,,,250,10,250
1990,5,25,,,4,2,LOWER,PM,,,253,4,250
1990,5,25,,,4,2,LOWER,PM,,,258,16,255
1990,5,25,,,4,2,LOWER,PM,,,260,11,260
1990,5,25,,,4,2,LOWER,PM,,,263,12,260
1990,5,25,,,4,2,LOWER,PM,,,265,9,265
1990,5,25,,,4,2,LOWER,PM,,,268,12,265
1990,5,25,,,4,2,LOWER,PM,,,270,20,270
1990,5,25,,,4,2,LOWER,PM,,,273,23,270
1990,5,25,,,4,2,LOWER,PM,,,275,4,275
1990,5,25,,,4,2,LOWER,PM,,,278,13,275
1990,5,25,,,4,2,LOWER,PM,,,280,15,280
1990,5,25,,,4,2,LOWER,PM,,,283,6,280
1990,5,25,,,4,2,LOWER,PM,,,285,8,285
1990,5,25,,,4,2,LOWER,PM,,,288,21,285
1990,5,25,,,4,2,LOWER,PM,,,290,18,290
1990,5,25,,,4,2,LOWER,PM,,,293,2,290
1990,5,25,,,4,2,LOWER,PM,,,298,5,295
1990,5,25,,,4,2,LOWER,PM,,,300,1,300
1990,5,25,,,4,2,LOWER,PM,,,303,2,300
1990,5,26,,,4,49,UPPER,AM,,,243,3,240
1990,5,26,,,4,49,UPPER,AM,,,248,2,245
1990,5,26,,,4,49,UPPER,AM,,,250,7,250
1990,5,26,,,4,49,UPPER,AM,,,253,1,250
1990,5,26,,,4,49,UPPER,AM,,,258,14,255
1990,5,26,,,4,49,UPPER,AM,,,260,7,260
1990,5,26,,,4,49,UPPER,AM,,,263,12,260
1990,5,26,,,4,49,UPPER,AM,,,265,13,265
1990,5,26,,,4,49,UPPER,AM,,,268,14,265
1990,5,26,,,4,49,UPPER,AM,,,270,10,270
1990,5,26,,,4,49,UPPER,AM,,,273,20,270
1990,5,26,,,4,49,UPPER,AM,,,275,6,275
1990,5,26,,,4,49,UPPER,AM,,,278,12,275
1990,5,26,,,4,49,UPPER,AM,,,280,16,280
1990,5,26,,,4,49,UPPER,AM,,,283,6,280
1990,5,26,,,4,49,UPPER,AM,,,285,1,285
1990,5,26,,,4,49,UPPER,AM,,,288,27,285
1990,5,26,,,4,49,UPPER,AM,,,290,10,290
1990,5,26,,,4,49,UPPER,AM,,,293,2,290
1990,5,26,,,4,49,UPPER,AM,,,298,1,295
1990,5,26,,,4,49,UPPER,AM,,,300,2,300
1990,5,26,,,4,49,UPPER,AM,,,308,2,305
1990,5,27,,,5,9,LOWER,PM,,,240,2,240
1990,5,27,,,5,9,LOWER,PM,,,243,15,240
1990,5,27,,,5,9,LOWER,PM,,,248,2,245
1990,5,27,,,5,9,LOWER,PM,,,250,41,250
1990,5,27,,,5,9,LOWER,PM,,,253,4,250
1990,5,27,,,5,9,LOWER,PM,,,258,50,255
1990,5,27,,,5,9,LOWER,PM,,,260,15,260
1990,5,27,,,5,9,LOWER,PM,,,263,25,260
1990,5,27,,,5,9,LOWER,PM,,,265,10,265
1990,5,27,,,5,9,LOWER,PM,,,268,18,265
1990,5,27,,,5,9,LOWER,PM,,,270,14,270
1990,5,27,,,5,9,LOWER,PM,,,273,24,270
1990,5,27,,,5,9,LOWER,PM,,,275,1,275
1990,5,27,,,5,9,LOWER,PM,,,278,4,275
1990,5,27,,,5,9,LOWER,PM,,,280,7,280
1990,5,27,,,5,9,LOWER,PM,,,283,5,280
1990,5,27,,,5,9,LOWER,PM,,,285,1,285
1990,5,27,,,5,9,LOWER,PM,,,288,15,285
1990,5,27,,,5,9,LOWER,PM,,,293,2,290
1990,5,27,,,5,9,LOWER,PM,,,298,1,295
1990,5,28,,,5,33,UPPER,AM,,,240,4,240
1990,5,28,,,5,33,UPPER,AM,,,243,30,240
1990,5,28,,,5,33,UPPER,AM,,,248,3,245
1990,5,28,,,5,33,UPPER,AM,,,250,37,250
1990,5,28,,,5,33,UPPER,AM,,,253,2,250
1990,5,28,,,5,33,UPPER,AM,,,258,52,255
1990,5,28,,,5,33,UPPER,AM,,,260,16,260
1990,5,28,,,5,33,UPPER,AM,,,263,16,260
1990,5,28,,,5,33,UPPER,AM,,,265,12,265
1990,5,28,,,5,33,UPPER,AM,,,268,16,265
1990,5,28,,,5,33,UPPER,AM,,,270,6,270
1990,5,28,,,5,33,UPPER,AM,,,273,15,270
1990,5,28,,,5,33,UPPER,AM,,,278,3,275
1990,5,28,,,5,33,UPPER,AM,,,280,5,280
1990,5,28,,,5,33,UPPER,AM,,,283,2,280
1990,5,28,,,5,33,UPPER,AM,,,288,8,285
1990,5,28,,,5,33,UPPER,AM,,,290,2,290
1990,5,28,,,5,33,UPPER,AM,,,293,1,290
1990,5,28,,,5,33,UPPER,AM,,,298,1,295
1990,5,28,,,5,33,UPPER,AM,,,308,2,305
1990,5,28,,,5,6,LOWER,PM,,,238,1,235
1990,5,28,,,5,6,LOWER,PM,,,243,14,240
1990,5,28,,,5,6,LOWER,PM,,,248,2,245
1990,5,28,,,5,6,LOWER,PM,,,250,39,250
1990,5,28,,,5,6,LOWER,PM,,,253,3,250
1990,5,28,,,5,6,LOWER,PM,,,258,39,255
1990,5,28,,,5,6,LOWER,PM,,,260,21,260
1990,5,28,,,5,6,LOWER,PM,,,263,19,260
1990,5,28,,,5,6,LOWER,PM,,,265,11,265
1990,5,28,,,5,6,LOWER,PM,,,268,22,265
1990,5,28,,,5,6,LOWER,PM,,,270,7,270
1990,5,28,,,5,6,LOWER,PM,,,273,13,270
1990,5,28,,,5,6,LOWER,PM,,,280,8,280
1990,5,28,,,5,6,LOWER,PM,,,283,5,280
1990,5,28,,,5,6,LOWER,PM,,,288,5,285
1990,5,28,,,5,6,LOWER,PM,,,290,3,290
1990,5,28,,,5,6,LOWER,PM,,,293,2,290
1990,5,28,,,5,6,LOWER,PM,,,303,1,300
1990,5,29,,,5,38,UPPER,AM,,,240,3,240
1990,5,29,,,5,38,UPPER,AM,,,243,16,240
1990,5,29,,,5,38,UPPER,AM,,,248,4,245
1990,5,29,,,5,38,UPPER,AM,,,250,35,250
1990,5,29,,,5,38,UPPER,AM,,,258,44,255
1990,5,29,,,5,38,UPPER,AM,,,260,29,260
1990,5,29,,,5,38,UPPER,AM,,,263,17,260
1990,5,29,,,5,38,UPPER,AM,,,265,15,265
1990,5,29,,,5,38,UPPER,AM,,,268,12,265
1990,5,29,,,5,38,UPPER,AM,,,270,8,270
1990,5,29,,,5,38,UPPER,AM,,,273,12,270
1990,5,29,,,5,38,UPPER,AM,,,278,2,275
1990,5,29,,,5,38,UPPER,AM,,,280,3,280
1990,5,29,,,5,38,UPPER,AM,,,283,2,280
1990,5,29,,,5,38,UPPER,AM,,,288,10,285
1990,5,29,,,5,38,UPPER,AM,,,290,2,290
1990,5,29,,,5,38,UPPER,AM,,,293,1,290
1990,5,29,,,5,38,UPPER,AM,,,305,1,305
1990,5,29,,,5,2,LOWER,PM,,,240,5,240
1990,5,29,,,5,2,LOWER,PM,,,243,17,240
1990,5,29,,,5,2,LOWER,PM,,,248,2,245
1990,5,29,,,5,2,LOWER,PM,,,250,24,250
1990,5,29,,,5,2,LOWER,PM,,,253,2,250
1990,5,29,,,5,2,LOWER,PM,,,258,46,255
1990,5,29,,,5,2,LOWER,PM,,,260,23,260
1990,5,29,,,5,2,LOWER,PM,,,263,28,260
1990,5,29,,,5,2,LOWER,PM,,,265,20,265
1990,5,29,,,5,2,LOWER,PM,,,268,16,265
1990,5,29,,,5,2,LOWER,PM,,,270,9,270
1990,5,29,,,5,2,LOWER,PM,,,273,8,270
1990,5,29,,,5,2,LOWER,PM,,,278,6,275
1990,5,29,,,5,2,LOWER,PM,,,280,4,280
1990,5,29,,,5,2,LOWER,PM,,,283,2,280
1990,5,29,,,5,2,LOWER,PM,,,288,10,285
1990,5,29,,,5,2,LOWER,PM,,,293,2,290
1990,5,30,,,5,4,LOWER,AM,,,233,1,230
1990,5,30,,,5,4,LOWER,AM,,,240,5,240
1990,5,30,,,5,4,LOWER,AM,,,243,9,240
1990,5,30,,,5,4,LOWER,AM,,,245,5,245
1990,5,30,,,5,4,LOWER,AM,,,248,6,245
1990,5,30,,,5,4,LOWER,AM,,,250,43,250
1990,5,30,,,5,4,LOWER,AM,,,253,11,250
1990,5,30,,,5,4,LOWER,AM,,,255,1,255
1990,5,30,,,5,4,LOWER,AM,,,258,41,255
1990,5,30,,,5,4,LOWER,AM,,,260,24,260
1990,5,30,,,5,4,LOWER,AM,,,263,21,260
1990,5,30,,,5,4,LOWER,AM,,,265,15,265
1990,5,30,,,5,4,LOWER,AM,,,268,14,265
1990,5,30,,,5,4,LOWER,AM,,,270,10,270
1990,5,30,,,5,4,LOWER,AM,,,273,4,270
1990,5,30,,,5,4,LOWER,AM,,,275,4,275
1990,5,30,,,5,4,LOWER,AM,,,278,6,275
1990,5,30,,,5,4,LOWER,AM,,,280,4,280
1990,5,30,,,5,4,LOWER,AM,,,283,2,280
1990,5,30,,,5,4,LOWER,AM,,,288,3,285
1990,5,30,,,5,4,LOWER,AM,,,290,4,290
1990,5,30,,,5,4,LOWER,AM,,,293,2,290
1990,5,30,,,5,4,LOWER,AM,,,295,1,295
1990,5,30,,,5,35,UPPER,PM,,,240,4,240
1990,5,30,,,5,35,UPPER,PM,,,243,5,240
1990,5,30,,,5,35,UPPER,PM,,,245,5,245
1990,5,30,,,5,35,UPPER,PM,,,248,10,245
1990,5,30,,,5,35,UPPER,PM,,,250,44,250
1990,5,30,,,5,35,UPPER,PM,,,253,8,250
1990,5,30,,,5,35,UPPER,PM,,,255,2,255
1990,5,30,,,5,35,UPPER,PM,,,258,31,255
1990,5,30,,,5,35,UPPER,PM,,,260,23,260
1990,5,30,,,5,35,UPPER,PM,,,263,22,260
1990,5,30,,,5,35,UPPER,PM,,,265,12,265
1990,5,30,,,5,35,UPPER,PM,,,268,8,265
1990,5,30,,,5,35,UPPER,PM,,,270,14,270
1990,5,30,,,5,35,UPPER,PM,,,273,8,270
1990,5,30,,,5,35,UPPER,PM,,,275,2,275
1990,5,30,,,5,35,UPPER,PM,,,278,3,275
1990,5,30,,,5,35,UPPER,PM,,,280,6,280
1990,5,30,,,5,35,UPPER,PM,,,283,1,280
1990,5,30,,,5,35,UPPER,PM,,,285,2,285
1990,5,30,,,5,35,UPPER,PM,,,288,10,285
1990,5,30,,,5,35,UPPER,PM,,,290,5,290
1990,5,30,,,5,35,UPPER,PM,,,298,2,295
1990,5,30,,,5,35,UPPER,PM,,,313,1,310
1990,5,31,,,5,52,UPPER,AM,,,240,8,240
1990,5,31,,,5,52,UPPER,AM,,,243,20,240
1990,5,31,,,5,52,UPPER,AM,,,245,10,245
1990,5,31,,,5,52,UPPER,AM,,,248,12,245
1990,5,31,,,5,52,UPPER,AM,,,250,90,250
1990,5,31,,,5,52,UPPER,AM,,,253,20,250
1990,5,31,,,5,52,UPPER,AM,,,255,2,255
1990,5,31,,,5,52,UPPER,AM,,,258,70,255
1990,5,31,,,5,52,UPPER,AM,,,260,52,260
1990,5,31,,,5,52,UPPER,AM,,,263,32,260
1990,5,31,,,5,52,UPPER,AM,,,265,30,265
1990,5,31,,,5,52,UPPER,AM,,,268,6,265
1990,5,31,,,5,52,UPPER,AM,,,270,14,270
1990,5,31,,,5,52,UPPER,AM,,,273,10,270
1990,5,31,,,5,52,UPPER,AM,,,275,4,275
1990,5,31,,,5,52,UPPER,AM,,,278,2,275
1990,5,31,,,5,52,UPPER,AM,,,280,12,280
1990,5,31,,,5,52,UPPER,AM,,,283,4,280
1990,5,31,,,5,52,UPPER,AM,,,288,8,285
1990,5,31,,,5,52,UPPER,AM,,,290,4,290
1990,5,31,,,5,52,UPPER,AM,,,300,2,300
1990,5,31,,,5,8,LOWER,PM,,,238,2,235
1990,5,31,,,5,8,LOWER,PM,,,240,14,240
1990,5,31,,,5,8,LOWER,PM,,,243,34,240
1990,5,31,,,5,8,LOWER,PM,,,245,4,245
1990,5,31,,,5,8,LOWER,PM,,,248,4,245
1990,5,31,,,5,8,LOWER,PM,,,250,86,250
1990,5,31,,,5,8,LOWER,PM,,,253,24,250
1990,5,31,,,5,8,LOWER,PM,,,258,110,255
1990,5,31,,,5,8,LOWER,PM,,,260,54,260
1990,5,31,,,5,8,LOWER,PM,,,263,46,260
1990,5,31,,,5,8,LOWER,PM,,,265,40,265
1990,5,31,,,5,8,LOWER,PM,,,268,26,265
1990,5,31,,,5,8,LOWER,PM,,,270,20,270
1990,5,31,,,5,8,LOWER,PM,,,273,14,270
1990,5,31,,,5,8,LOWER,PM,,,275,6,275
1990,5,31,,,5,8,LOWER,PM,,,278,6,275
1990,5,31,,,5,8,LOWER,PM,,,280,14,280
1990,5,31,,,5,8,LOWER,PM,,,283,6,280
1990,5,31,,,5,8,LOWER,PM,,,288,12,285
1990,5,31,,,5,8,LOWER,PM,,,290,12,290
1990,5,31,,,5,8,LOWER,PM,,,293,2,290
1990,5,31,,,5,8,LOWER,PM,,,298,2,295
1990,5,31,,,5,8,LOWER,PM,,,300,2,300
1990,5,31,,,5,8,LOWER,PM,,,303,2,300
1990,6,1,,,5,29,UPPER,AM,,,235,1,235
1990,6,1,,,5,29,UPPER,AM,,,240,4,240
1990,6,1,,,5,29,UPPER,AM,,,243,12,240
1990,6,1,,,5,29,UPPER,AM,,,245,3,245
1990,6,1,,,5,29,UPPER,AM,,,248,5,245
1990,6,1,,,5,29,UPPER,AM,,,250,49,250
1990,6,1,,,5,29,UPPER,AM,,,253,3,250
1990,6,1,,,5,29,UPPER,AM,,,255,2,255
1990,6,1,,,5,29,UPPER,AM,,,258,39,255
1990,6,1,,,5,29,UPPER,AM,,,260,26,260
1990,6,1,,,5,29,UPPER,AM,,,263,20,260
1990,6,1,,,5,29,UPPER,AM,,,265,14,265
1990,6,1,,,5,29,UPPER,AM,,,268,17,265
1990,6,1,,,5,29,UPPER,AM,,,270,5,270
1990,6,1,,,5,29,UPPER,AM,,,273,5,270
1990,6,1,,,5,29,UPPER,AM,,,278,6,275
1990,6,1,,,5,29,UPPER,AM,,,280,6,280
1990,6,1,,,5,29,UPPER,AM,,,283,3,280
1990,6,1,,,5,29,UPPER,AM,,,288,8,285
1990,6,1,,,5,29,UPPER,AM,,,290,3,290
1990,6,1,,,5,29,UPPER,AM,,,298,1,295
1990,6,1,,,5,7,LOWER,PM,,,240,1,240
1990,6,1,,,5,7,LOWER,PM,,,243,28,240
1990,6,1,,,5,7,LOWER,PM,,,248,2,245
1990,6,1,,,5,7,LOWER,PM,,,250,46,250
1990,6,1,,,5,7,LOWER,PM,,,253,3,250
1990,6,1,,,5,7,LOWER,PM,,,258,45,255
1990,6,1,,,5,7,LOWER,PM,,,260,23,260
1990,6,1,,,5,7,LOWER,PM,,,263,22,260
1990,6,1,,,5,7,LOWER,PM,,,265,17,265
1990,6,1,,,5,7,LOWER,PM,,,268,13,265
1990,6,1,,,5,7,LOWER,PM,,,270,3,270
1990,6,1,,,5,7,LOWER,PM,,,273,9,270
1990,6,1,,,5,7,LOWER,PM,,,278,4,275
1990,6,1,,,5,7,LOWER,PM,,,280,4,280
1990,6,1,,,5,7,LOWER,PM,,,283,2,280
1990,6,1,,,5,7,LOWER,PM,,,288,2,285
1990,6,1,,,5,7,LOWER,PM,,,290,1,290
1990,6,1,,,5,7,LOWER,PM,,,293,2,290
1990,6,2,,,5,48,UPPER,AM,,,238,2,235
1990,6,2,,,5,48,UPPER,AM,,,240,3,240
1990,6,2,,,5,48,UPPER,AM,,,243,32,240
1990,6,2,,,5,48,UPPER,AM,,,245,1,245
1990,6,2,,,5,48,UPPER,AM,,,248,2,245
1990,6,2,,,5,48,UPPER,AM,,,250,43,250
1990,6,2,,,5,48,UPPER,AM,,,253,3,250
1990,6,2,,,5,48,UPPER,AM,,,258,71,255
1990,6,2,,,5,48,UPPER,AM,,,260,13,260
1990,6,2,,,5,48,UPPER,AM,,,263,16,260
1990,6,2,,,5,48,UPPER,AM,,,265,18,265
1990,6,2,,,5,48,UPPER,AM,,,268,13,265
1990,6,2,,,5,48,UPPER,AM,,,270,2,270
1990,6,2,,,5,48,UPPER,AM,,,273,7,270
1990,6,2,,,5,48,UPPER,AM,,,278,1,275
1990,6,2,,,5,48,UPPER,AM,,,280,2,280
1990,6,2,,,5,48,UPPER,AM,,,283,1,280
1990,6,2,,,5,48,UPPER,AM,,,288,4,285
1990,6,2,,,5,48,UPPER,AM,,,298,1,295
1990,6,2,,,5,48,UPPER,AM,,,300,1,300
1990,6,3,,,6,26,LOWER,AM,,,243,6,240
1990,6,3,,,6,26,LOWER,AM,,,245,2,245
1990,6,3,,,6,26,LOWER,AM,,,248,2,245
1990,6,3,,,6,26,LOWER,AM,,,250,33,250
1990,6,3,,,6,26,LOWER,AM,,,253,3,250
1990,6,3,,,6,26,LOWER,AM,,,258,42,255
1990,6,3,,,6,26,LOWER,AM,,,260,14,260
1990,6,3,,,6,26,LOWER,AM,,,263,23,260
1990,6,3,,,6,26,LOWER,AM,,,265,14,265
1990,6,3,,,6,26,LOWER,AM,,,268,24,265
1990,6,3,,,6,26,LOWER,AM,,,270,13,270
1990,6,3,,,6,26,LOWER,AM,,,273,14,270
1990,6,3,,,6,26,LOWER,AM,,,278,9,275
1990,6,3,,,6,26,LOWER,AM,,,280,7,280
1990,6,3,,,6,26,LOWER,AM,,,283,3,280
1990,6,3,,,6,26,LOWER,AM,,,285,1,285
1990,6,3,,,6,26,LOWER,AM,,,288,5,285
1990,6,3,,,6,26,LOWER,AM,,,290,4,290
1990,6,3,,,6,26,LOWER,AM,,,293,1,290
1990,6,3,,,6,26,LOWER,AM,,,295,1,295
1990,6,3,,,6,26,LOWER,AM,,,298,1,295
1990,6,3,,,6,26,LOWER,AM,,,308,1,305
1990,6,4,,,6,37,UPPER,AM,,,238,1,235
1990,6,4,,,6,37,UPPER,AM,,,240,4,240
1990,6,4,,,6,37,UPPER,AM,,,243,5,240
1990,6,4,,,6,37,UPPER,AM,,,245,9,245
1990,6,4,,,6,37,UPPER,AM,,,248,16,245
1990,6,4,,,6,37,UPPER,AM,,,250,42,250
1990,6,4,,,6,37,UPPER,AM,,,253,22,250
1990,6,4,,,6,37,UPPER,AM,,,255,1,255
1990,6,4,,,6,37,UPPER,AM,,,258,30,255
1990,6,4,,,6,37,UPPER,AM,,,260,25,260
1990,6,4,,,6,37,UPPER,AM,,,263,24,260
1990,6,4,,,6,37,UPPER,AM,,,265,12,265
1990,6,4,,,6,37,UPPER,AM,,,268,4,265
1990,6,4,,,6,37,UPPER,AM,,,270,10,270
1990,6,4,,,6,37,UPPER,AM,,,273,2,270
1990,6,4,,,6,37,UPPER,AM,,,275,2,275
1990,6,4,,,6,37,UPPER,AM,,,278,2,275
1990,6,4,,,6,37,UPPER,AM,,,280,3,280
1990,6,4,,,6,37,UPPER,AM,,,283,1,280
1990,6,4,,,6,37,UPPER,AM,,,285,1,285
1990,6,4,,,6,37,UPPER,AM,,,288,3,285
1990,6,4,,,6,37,UPPER,AM,,,300,2,300
1990,6,4,,,6,8,LOWER,PM,,,240,11,240
1990,6,4,,,6,8,LOWER,PM,,,243,20,240
1990,6,4,,,6,8,LOWER,PM,,,245,12,245
1990,6,4,,,6,8,LOWER,PM,,,248,10,245
1990,6,4,,,6,8,LOWER,PM,,,250,46,250
1990,6,4,,,6,8,LOWER,PM,,,253,24,250
1990,6,4,,,6,8,LOWER,PM,,,258,41,255
1990,6,4,,,6,8,LOWER,PM,,,260,35,260
1990,6,4,,,6,8,LOWER,PM,,,263,24,260
1990,6,4,,,6,8,LOWER,PM,,,265,12,265
1990,6,4,,,6,8,LOWER,PM,,,268,2,265
1990,6,4,,,6,8,LOWER,PM,,,270,2,270
1990,6,4,,,6,8,LOWER,PM,,,273,1,270
1990,6,4,,,6,8,LOWER,PM,,,280,1,280
1990,6,4,,,6,8,LOWER,PM,,,283,2,280
1990,6,4,,,6,8,LOWER,PM,,,288,1,285
1990,6,4,,,6,8,LOWER,PM,,,290,1,290
1990,6,5,,,6,35,UPPER,AM,,,233,1,230
1990,6,5,,,6,35,UPPER,AM,,,235,1,235
1990,6,5,,,6,35,UPPER,AM,,,240,17,240
1990,6,5,,,6,35,UPPER,AM,,,243,18,240
1990,6,5,,,6,35,UPPER,AM,,,245,9,245
1990,6,5,,,6,35,UPPER,AM,,,248,10,245
1990,6,5,,,6,35,UPPER,AM,,,250,57,250
1990,6,5,,,6,35,UPPER,AM,,,253,12,250
1990,6,5,,,6,35,UPPER,AM,,,258,48,255
1990,6,5,,,6,35,UPPER,AM,,,260,21,260
1990,6,5,,,6,35,UPPER,AM,,,263,16,260
1990,6,5,,,6,35,UPPER,AM,,,265,8,265
1990,6,5,,,6,35,UPPER,AM,,,268,6,265
1990,6,5,,,6,35,UPPER,AM,,,270,7,270
1990,6,5,,,6,35,UPPER,AM,,,273,1,270
1990,6,5,,,6,35,UPPER,AM,,,275,2,275
1990,6,5,,,6,35,UPPER,AM,,,278,2,275
1990,6,5,,,6,35,UPPER,AM,,,280,2,280
1990,6,5,,,6,35,UPPER,AM,,,288,1,285
1990,6,5,,,6,35,UPPER,AM,,,290,2,290
1990,6,5,,,6,15,LOWER,PM,,,233,1,230
1990,6,5,,,6,15,LOWER,PM,,,235,1,235
1990,6,5,,,6,15,LOWER,PM,,,240,17,240
1990,6,5,,,6,15,LOWER,PM,,,243,36,240
1990,6,5,,,6,15,LOWER,PM,,,245,1,245
1990,6,5,,,6,15,LOWER,PM,,,248,9,245
1990,6,5,,,6,15,LOWER,PM,,,250,42,250
1990,6,5,,,6,15,LOWER,PM,,,253,4,250
1990,6,5,,,6,15,LOWER,PM,,,258,64,255
1990,6,5,,,6,15,LOWER,PM,,,260,13,260
1990,6,5,,,6,15,LOWER,PM,,,263,13,260
1990,6,5,,,6,15,LOWER,PM,,,265,16,265
1990,6,5,,,6,15,LOWER,PM,,,268,3,265
1990,6,5,,,6,15,LOWER,PM,,,270,5,270
1990,6,5,,,6,15,LOWER,PM,,,273,3,270
1990,6,5,,,6,15,LOWER,PM,,,278,2,275
1990,6,5,,,6,15,LOWER,PM,,,290,2,290
1990,6,5,,,6,15,LOWER,PM,,,298,1,295
1990,6,6,,,6,25,LOWER,AM,,,233,1,230
1990,6,6,,,6,25,LOWER,AM,,,238,2,235
1990,6,6,,,6,25,LOWER,AM,,,240,11,240
1990,6,6,,,6,25,LOWER,AM,,,243,42,240
1990,6,6,,,6,25,LOWER,AM,,,248,5,245
1990,6,6,,,6,25,LOWER,AM,,,250,64,250
1990,6,6,,,6,25,LOWER,AM,,,253,1,250
1990,6,6,,,6,25,LOWER,AM,,,258,41,255
1990,6,6,,,6,25,LOWER,AM,,,260,17,260
1990,6,6,,,6,25,LOWER,AM,,,263,7,260
1990,6,6,,,6,25,LOWER,AM,,,265,12,265
1990,6,6,,,6,25,LOWER,AM,,,268,9,265
1990,6,6,,,6,25,LOWER,AM,,,270,1,270
1990,6,6,,,6,25,LOWER,AM,,,273,9,270
1990,6,6,,,6,25,LOWER,AM,,,275,2,275
1990,6,6,,,6,25,LOWER,AM,,,280,3,280
1990,6,6,,,6,25,LOWER,AM,,,288,1,285
1990,6,6,,,6,25,LOWER,AM,,,298,1,295
1990,6,6,,,6,56,UPPER,PM,,,233,1,230
1990,6,6,,,6,56,UPPER,PM,,,235,1,235
1990,6,6,,,6,56,UPPER,PM,,,238,2,235
1990,6,6,,,6,56,UPPER,PM,,,240,9,240
1990,6,6,,,6,56,UPPER,PM,,,243,45,240
1990,6,6,,,6,56,UPPER,PM,,,248,4,245
1990,6,6,,,6,56,UPPER,PM,,,250,48,250
1990,6,6,,,6,56,UPPER,PM,,,253,3,250
1990,6,6,,,6,56,UPPER,PM,,,258,41,255
1990,6,6,,,6,56,UPPER,PM,,,260,4,260
1990,6,6,,,6,56,UPPER,PM,,,263,9,260
1990,6,6,,,6,56,UPPER,PM,,,265,7,265
1990,6,6,,,6,56,UPPER,PM,,,268,6,265
1990,6,6,,,6,56,UPPER,PM,,,273,5,270
1990,6,6,,,6,56,UPPER,PM,,,278,2,275
1990,6,6,,,6,56,UPPER,PM,,,280,2,280
1990,6,6,,,6,56,UPPER,PM,,,288,1,285
1990,6,6,,,6,56,UPPER,PM,,,290,3,290
1990,6,7,,,6,64,UPPER,PM,,,230,1,230
1990,6,7,,,6,64,UPPER,PM,,,235,1,235
1990,6,7,,,6,64,UPPER,PM,,,238,6,235
1990,6,7,,,6,64,UPPER,PM,,,240,20,240
1990,6,7,,,6,64,UPPER,PM,,,243,51,240
1990,6,7,,,6,64,UPPER,PM,,,245,4,245
1990,6,7,,,6,64,UPPER,PM,,,248,2,245
1990,6,7,,,6,64,UPPER,PM,,,250,45,250
1990,6,7,,,6,64,UPPER,PM,,,258,26,255
1990,6,7,,,6,64,UPPER,PM,,,260,6,260
1990,6,7,,,6,64,UPPER,PM,,,263,5,260
1990,6,7,,,6,64,UPPER,PM,,,268,3,265
1990,6,7,,,6,64,UPPER,PM,,,273,6,270
1990,6,7,,,6,64,UPPER,PM,,,278,2,275
1990,6,7,,,6,64,UPPER,PM,,,280,4,280
1990,6,7,,,6,64,UPPER,PM,,,283,1,280
1990,6,7,,,6,64,UPPER,PM,,,298,1,295
1990,6,8,,,6,64,UPPER,AM,,,235,1,235
1990,6,8,,,6,64,UPPER,AM,,,238,2,235
1990,6,8,,,6,64,UPPER,AM,,,240,10,240
1990,6,8,,,6,64,UPPER,AM,,,243,28,240
1990,6,8,,,6,64,UPPER,AM,,,245,3,245
1990,6,8,,,6,64,UPPER,AM,,,248,9,245
1990,6,8,,,6,64,UPPER,AM,,,250,57,250
1990,6,8,,,6,64,UPPER,AM,,,253,3,250
1990,6,8,,,6,64,UPPER,AM,,,258,32,255
1990,6,8,,,6,64,UPPER,AM,,,260,10,260
1990,6,8,,,6,64,UPPER,AM,,,263,8,260
1990,6,8,,,6,64,UPPER,AM,,,265,3,265
1990,6,8,,,6,64,UPPER,AM,,,268,3,265
1990,6,8,,,6,64,UPPER,AM,,,273,1,270
1990,6,8,,,6,64,UPPER,AM,,,278,1,275
1990,6,8,,,6,64,UPPER,AM,,,280,1,280
1990,6,8,,,6,64,UPPER,AM,,,285,1,285
1990,6,8,,,6,64,UPPER,AM,,,293,1,290
1991,5,12,3,MARGAREE,3,12,LOWER,AM,1,0.5,265,1,265
1991,5,12,3,MARGAREE,3,12,LOWER,AM,1,0.5,270,0,270
1991,5,12,3,MARGAREE,3,12,LOWER,AM,1,0.5,275,1,275
