yy,mm,dd,Time,river,week,site,loc,period,wt_lbs,wt_kg,lgth,freq,Flbin,DATETIME,SITE1,SITE2,SITE3,id,length_bin_id,FLAG_SITE,FLAG_PERIOD,FLAG_AM_PM_PERIOD_DISCREPANCIES
1993,5,29,,SW MARGAREE,5,52,UPPER,AM,115.0,52.2,230,19,230,1993-05-29 00:00:00,52,,,1993052952,23.0,,,
1993,5,29,,SW MARGAREE,5,52,UPPER,AM,115.0,52.2,235,47,235,1993-05-29 00:00:00,52,,,1993052952,23.5,,,
1993,5,29,,SW MARGAREE,5,52,UPPER,AM,115.0,52.2,240,69,240,1993-05-29 00:00:00,52,,,1993052952,24.0,,,
1993,5,29,,SW MARGAREE,5,52,UPPER,AM,115.0,52.2,245,63,245,1993-05-29 00:00:00,52,,,1993052952,24.5,,,
1993,5,29,,SW MARGAREE,5,52,UPPER,AM,115.0,52.2,250,47,250,1993-05-29 00:00:00,52,,,1993052952,25.0,,,
1993,5,29,,SW MARGAREE,5,52,UPPER,AM,115.0,52.2,255,19,255,1993-05-29 00:00:00,52,,,1993052952,25.5,,,
1993,5,29,,SW MARGAREE,5,52,UPPER,AM,115.0,52.2,260,10,260,1993-05-29 00:00:00,52,,,1993052952,26.0,,,
1993,5,29,,SW MARGAREE,5,52,UPPER,AM,115.0,52.2,265,4,265,1993-05-29 00:00:00,52,,,1993052952,26.5,,,
1993,5,29,,SW MARGAREE,5,52,UPPER,AM,115.0,52.2,270,5,270,1993-05-29 00:00:00,52,,,1993052952,27.0,,,
1993,5,29,,SW MARGAREE,5,52,UPPER,AM,115.0,52.2,275,1,275,1993-05-29 00:00:00,52,,,1993052952,27.5,,,
1993,5,29,,SW MARGAREE,5,52,UPPER,AM,115.0,52.2,280,2,280,1993-05-29 00:00:00,52,,,1993052952,28.0,,,
1993,5,29,,SW MARGAREE,5,52,UPPER,AM,115.0,52.2,285,1,285,1993-05-29 00:00:00,52,,,1993052952,28.5,,,
1993,6,3,,SW MARGAREE,6,"52,60",UPPER,PM,119.0,54.0,240,46,240,1993-06-03 00:00:00,52,60,,1993060352,24.0,True,,
1993,6,3,,SW MARGAREE,6,"52,60",UPPER,PM,119.0,54.0,245,42,245,1993-06-03 00:00:00,52,60,,1993060352,24.5,True,,
1993,6,3,,SW MARGAREE,6,"52,60",UPPER,PM,119.0,54.0,250,34,250,1993-06-03 00:00:00,52,60,,1993060352,25.0,True,,
1993,6,3,,SW MARGAREE,6,"52,60",UPPER,PM,119.0,54.0,255,26,255,1993-06-03 00:00:00,52,60,,1993060352,25.5,True,,
1993,6,3,,SW MARGAREE,6,"52,60",UPPER,PM,119.0,54.0,260,19,260,1993-06-03 00:00:00,52,60,,1993060352,26.0,True,,
1993,6,3,,SW MARGAREE,6,"52,60",UPPER,PM,119.0,54.0,265,2,265,1993-06-03 00:00:00,52,60,,1993060352,26.5,True,,
1993,6,3,,SW MARGAREE,6,"52,60",UPPER,PM,119.0,54.0,270,14,270,1993-06-03 00:00:00,52,60,,1993060352,27.0,True,,
1993,6,4,,SW MARGAREE,6,26,LOWER,PM,107.0,48.5,225,1,225,1993-06-04 00:00:00,26,,,1993060426,22.5,,,
1993,5,16,,SW MARGAREE,4,7,LOWER,PM,94.0,42.6,230,2,230,1993-05-16 00:00:00,7,,,1993051607,23.0,,,
1993,5,16,,SW MARGAREE,4,7,LOWER,PM,94.0,42.6,235,17,235,1993-05-16 00:00:00,7,,,1993051607,23.5,,,
1993,5,16,,SW MARGAREE,4,7,LOWER,PM,94.0,42.6,240,44,240,1993-05-16 00:00:00,7,,,1993051607,24.0,,,
1993,5,16,,SW MARGAREE,4,7,LOWER,PM,94.0,42.6,245,42,245,1993-05-16 00:00:00,7,,,1993051607,24.5,,,
1993,5,16,,SW MARGAREE,4,7,LOWER,PM,94.0,42.6,250,32,250,1993-05-16 00:00:00,7,,,1993051607,25.0,,,
1993,5,16,,SW MARGAREE,4,7,LOWER,PM,94.0,42.6,255,26,255,1993-05-16 00:00:00,7,,,1993051607,25.5,,,
1993,5,16,,SW MARGAREE,4,7,LOWER,PM,94.0,42.6,260,24,260,1993-05-16 00:00:00,7,,,1993051607,26.0,,,
1993,5,16,,SW MARGAREE,4,7,LOWER,PM,94.0,42.6,265,18,265,1993-05-16 00:00:00,7,,,1993051607,26.5,,,
1993,5,16,,SW MARGAREE,4,7,LOWER,PM,94.0,42.6,270,17,270,1993-05-16 00:00:00,7,,,1993051607,27.0,,,
1993,5,16,,SW MARGAREE,4,7,LOWER,PM,94.0,42.6,275,3,275,1993-05-16 00:00:00,7,,,1993051607,27.5,,,
1993,5,16,,SW MARGAREE,4,7,LOWER,PM,94.0,42.6,280,3,280,1993-05-16 00:00:00,7,,,1993051607,28.0,,,
1993,5,16,,SW MARGAREE,4,7,LOWER,PM,94.0,42.6,285,1,285,1993-05-16 00:00:00,7,,,1993051607,28.5,,,
1993,5,19,,SW MARGAREE,4,7,LOWER,PM,109.0,49.4,230,4,230,1993-05-19 00:00:00,7,,,1993051907,23.0,,,
1993,5,19,,SW MARGAREE,4,7,LOWER,PM,109.0,49.4,235,14,235,1993-05-19 00:00:00,7,,,1993051907,23.5,,,
1993,5,19,,SW MARGAREE,4,7,LOWER,PM,109.0,49.4,240,28,240,1993-05-19 00:00:00,7,,,1993051907,24.0,,,
1993,5,19,,SW MARGAREE,4,7,LOWER,PM,109.0,49.4,245,55,245,1993-05-19 00:00:00,7,,,1993051907,24.5,,,
1993,5,19,,SW MARGAREE,4,7,LOWER,PM,109.0,49.4,250,48,250,1993-05-19 00:00:00,7,,,1993051907,25.0,,,
1993,5,19,,SW MARGAREE,4,7,LOWER,PM,109.0,49.4,255,31,255,1993-05-19 00:00:00,7,,,1993051907,25.5,,,
1993,5,19,,SW MARGAREE,4,7,LOWER,PM,109.0,49.4,260,13,260,1993-05-19 00:00:00,7,,,1993051907,26.0,,,
1993,5,19,,SW MARGAREE,4,7,LOWER,PM,109.0,49.4,265,8,265,1993-05-19 00:00:00,7,,,1993051907,26.5,,,
1993,5,19,,SW MARGAREE,4,7,LOWER,PM,109.0,49.4,270,10,270,1993-05-19 00:00:00,7,,,1993051907,27.0,,,
1993,5,19,,SW MARGAREE,4,7,LOWER,PM,109.0,49.4,275,1,275,1993-05-19 00:00:00,7,,,1993051907,27.5,,,
1993,5,19,,SW MARGAREE,4,7,LOWER,PM,109.0,49.4,280,2,280,1993-05-19 00:00:00,7,,,1993051907,28.0,,,
1993,6,4,,SW MARGAREE,6,26,LOWER,PM,107.0,48.5,230,5,230,1993-06-04 00:00:00,26,,,1993060426,23.0,,,
1993,6,4,,SW MARGAREE,6,26,LOWER,PM,107.0,48.5,235,29,235,1993-06-04 00:00:00,26,,,1993060426,23.5,,,
1993,6,4,,SW MARGAREE,6,26,LOWER,PM,107.0,48.5,240,60,240,1993-06-04 00:00:00,26,,,1993060426,24.0,,,
1993,6,4,,SW MARGAREE,6,26,LOWER,PM,107.0,48.5,245,56,245,1993-06-04 00:00:00,26,,,1993060426,24.5,,,
1993,6,4,,SW MARGAREE,6,26,LOWER,PM,107.0,48.5,250,34,250,1993-06-04 00:00:00,26,,,1993060426,25.0,,,
1993,6,4,,SW MARGAREE,6,26,LOWER,PM,107.0,48.5,255,15,255,1993-06-04 00:00:00,26,,,1993060426,25.5,,,
1993,6,4,,SW MARGAREE,6,26,LOWER,PM,107.0,48.5,260,11,260,1993-06-04 00:00:00,26,,,1993060426,26.0,,,
1993,6,4,,SW MARGAREE,6,26,LOWER,PM,107.0,48.5,265,1,265,1993-06-04 00:00:00,26,,,1993060426,26.5,,,
1993,6,4,,SW MARGAREE,6,26,LOWER,PM,107.0,48.5,275,1,275,1993-06-04 00:00:00,26,,,1993060426,27.5,,,
1993,5,15,,SW MARGAREE,3,49,UPPER,AM,122.0,55.3,230,1,230,1993-05-15 00:00:00,49,,,1993051549,23.0,,,
1993,5,15,,SW MARGAREE,3,49,UPPER,AM,122.0,55.3,235,13,235,1993-05-15 00:00:00,49,,,1993051549,23.5,,,
1993,5,15,,SW MARGAREE,3,49,UPPER,AM,122.0,55.3,240,32,240,1993-05-15 00:00:00,49,,,1993051549,24.0,,,
1993,5,15,,SW MARGAREE,3,49,UPPER,AM,122.0,55.3,245,34,245,1993-05-15 00:00:00,49,,,1993051549,24.5,,,
1993,5,15,,SW MARGAREE,3,49,UPPER,AM,122.0,55.3,250,31,250,1993-05-15 00:00:00,49,,,1993051549,25.0,,,
1993,5,15,,SW MARGAREE,3,49,UPPER,AM,122.0,55.3,255,38,255,1993-05-15 00:00:00,49,,,1993051549,25.5,,,
1993,5,15,,SW MARGAREE,3,49,UPPER,AM,122.0,55.3,260,26,260,1993-05-15 00:00:00,49,,,1993051549,26.0,,,
1993,5,15,,SW MARGAREE,3,49,UPPER,AM,122.0,55.3,265,22,265,1993-05-15 00:00:00,49,,,1993051549,26.5,,,
1993,5,15,,SW MARGAREE,3,49,UPPER,AM,122.0,55.3,270,16,270,1993-05-15 00:00:00,49,,,1993051549,27.0,,,
1993,5,15,,SW MARGAREE,3,49,UPPER,AM,122.0,55.3,275,11,275,1993-05-15 00:00:00,49,,,1993051549,27.5,,,
1993,5,15,,SW MARGAREE,3,49,UPPER,AM,122.0,55.3,280,3,280,1993-05-15 00:00:00,49,,,1993051549,28.0,,,
1993,5,15,,SW MARGAREE,3,49,UPPER,AM,122.0,55.3,285,3,285,1993-05-15 00:00:00,49,,,1993051549,28.5,,,
1993,5,15,,SW MARGAREE,3,49,UPPER,AM,122.0,55.3,290,1,290,1993-05-15 00:00:00,49,,,1993051549,29.0,,,
1993,5,15,,SW MARGAREE,3,49,UPPER,AM,122.0,55.3,295,2,295,1993-05-15 00:00:00,49,,,1993051549,29.5,,,
1993,5,15,,SW MARGAREE,3,49,UPPER,AM,122.0,55.3,300,1,300,1993-05-15 00:00:00,49,,,1993051549,30.0,,,
1993,5,12,,SW MARGAREE,3,33,UPPER,AM,117.0,53.1,235,2,235,1993-05-12 00:00:00,33,,,1993051233,23.5,,,
1993,5,12,,SW MARGAREE,3,33,UPPER,AM,117.0,53.1,240,19,240,1993-05-12 00:00:00,33,,,1993051233,24.0,,,
1993,5,12,,SW MARGAREE,3,33,UPPER,AM,117.0,53.1,245,21,245,1993-05-12 00:00:00,33,,,1993051233,24.5,,,
1993,5,12,,SW MARGAREE,3,33,UPPER,AM,117.0,53.1,250,23,250,1993-05-12 00:00:00,33,,,1993051233,25.0,,,
1993,5,12,,SW MARGAREE,3,33,UPPER,AM,117.0,53.1,255,24,255,1993-05-12 00:00:00,33,,,1993051233,25.5,,,
1993,5,12,,SW MARGAREE,3,33,UPPER,AM,117.0,53.1,260,20,260,1993-05-12 00:00:00,33,,,1993051233,26.0,,,
1993,5,12,,SW MARGAREE,3,33,UPPER,AM,117.0,53.1,265,33,265,1993-05-12 00:00:00,33,,,1993051233,26.5,,,
1993,5,12,,SW MARGAREE,3,33,UPPER,AM,117.0,53.1,270,29,270,1993-05-12 00:00:00,33,,,1993051233,27.0,,,
1993,5,12,,SW MARGAREE,3,33,UPPER,AM,117.0,53.1,275,19,275,1993-05-12 00:00:00,33,,,1993051233,27.5,,,
1993,5,12,,SW MARGAREE,3,33,UPPER,AM,117.0,53.1,280,5,280,1993-05-12 00:00:00,33,,,1993051233,28.0,,,
1993,5,12,,SW MARGAREE,3,33,UPPER,AM,117.0,53.1,285,2,285,1993-05-12 00:00:00,33,,,1993051233,28.5,,,
1993,5,12,,SW MARGAREE,3,33,UPPER,AM,117.0,53.1,290,1,290,1993-05-12 00:00:00,33,,,1993051233,29.0,,,
1993,5,13,,SW MARGAREE,3,33,UPPER,PM,115.0,52.2,240,15,240,1993-05-13 00:00:00,33,,,1993051333,24.0,,,True
1993,5,13,,SW MARGAREE,3,33,UPPER,PM,115.0,52.2,245,27,245,1993-05-13 00:00:00,33,,,1993051333,24.5,,,True
1993,5,13,,SW MARGAREE,3,33,UPPER,PM,115.0,52.2,250,26,250,1993-05-13 00:00:00,33,,,1993051333,25.0,,,True
1993,5,13,,SW MARGAREE,3,33,UPPER,PM,115.0,52.2,255,34,255,1993-05-13 00:00:00,33,,,1993051333,25.5,,,True
1993,5,13,,SW MARGAREE,3,33,UPPER,PM,115.0,52.2,260,30,260,1993-05-13 00:00:00,33,,,1993051333,26.0,,,True
1993,5,13,,SW MARGAREE,3,33,UPPER,PM,115.0,52.2,265,13,265,1993-05-13 00:00:00,33,,,1993051333,26.5,,,True
1993,5,13,,SW MARGAREE,3,33,UPPER,PM,115.0,52.2,270,21,270,1993-05-13 00:00:00,33,,,1993051333,27.0,,,True
1993,5,13,,SW MARGAREE,3,33,UPPER,PM,115.0,52.2,275,25,275,1993-05-13 00:00:00,33,,,1993051333,27.5,,,True
1993,5,13,,SW MARGAREE,3,33,UPPER,PM,115.0,52.2,280,8,280,1993-05-13 00:00:00,33,,,1993051333,28.0,,,True
1993,5,13,,SW MARGAREE,3,33,UPPER,PM,115.0,52.2,285,11,285,1993-05-13 00:00:00,33,,,1993051333,28.5,,,True
1993,5,18,,SW MARGAREE,4,33,UPPER,PM,119.0,54.0,230,3,230,1993-05-18 00:00:00,33,,,1993051833,23.0,,,
1993,5,18,,SW MARGAREE,4,33,UPPER,PM,119.0,54.0,235,19,235,1993-05-18 00:00:00,33,,,1993051833,23.5,,,
1993,5,18,,SW MARGAREE,4,33,UPPER,PM,119.0,54.0,240,41,240,1993-05-18 00:00:00,33,,,1993051833,24.0,,,
1993,5,18,,SW MARGAREE,4,33,UPPER,PM,119.0,54.0,245,56,245,1993-05-18 00:00:00,33,,,1993051833,24.5,,,
1993,5,18,,SW MARGAREE,4,33,UPPER,PM,119.0,54.0,250,30,250,1993-05-18 00:00:00,33,,,1993051833,25.0,,,
1993,5,18,,SW MARGAREE,4,33,UPPER,PM,119.0,54.0,255,22,255,1993-05-18 00:00:00,33,,,1993051833,25.5,,,
1993,5,18,,SW MARGAREE,4,33,UPPER,PM,119.0,54.0,260,27,260,1993-05-18 00:00:00,33,,,1993051833,26.0,,,
1993,5,18,,SW MARGAREE,4,33,UPPER,PM,119.0,54.0,265,13,265,1993-05-18 00:00:00,33,,,1993051833,26.5,,,
1993,5,18,,SW MARGAREE,4,33,UPPER,PM,119.0,54.0,270,8,270,1993-05-18 00:00:00,33,,,1993051833,27.0,,,
1993,5,18,,SW MARGAREE,4,33,UPPER,PM,119.0,54.0,275,4,275,1993-05-18 00:00:00,33,,,1993051833,27.5,,,
1993,5,18,,SW MARGAREE,4,33,UPPER,PM,119.0,54.0,280,1,280,1993-05-18 00:00:00,33,,,1993051833,28.0,,,
1993,5,18,,SW MARGAREE,4,33,UPPER,PM,119.0,54.0,285,2,285,1993-05-18 00:00:00,33,,,1993051833,28.5,,,
1993,5,18,,SW MARGAREE,4,33,UPPER,PM,119.0,54.0,305,1,305,1993-05-18 00:00:00,33,,,1993051833,30.5,,,
1993,5,19,,SW MARGAREE,4,33,UPPER,AM,69.0,31.3,235,10,235,1993-05-19 00:00:00,33,,,1993051933,23.5,,,
1993,5,19,,SW MARGAREE,4,33,UPPER,AM,69.0,31.3,240,22,240,1993-05-19 00:00:00,33,,,1993051933,24.0,,,
1993,5,19,,SW MARGAREE,4,33,UPPER,AM,69.0,31.3,245,26,245,1993-05-19 00:00:00,33,,,1993051933,24.5,,,
1993,5,19,,SW MARGAREE,4,33,UPPER,AM,69.0,31.3,250,23,250,1993-05-19 00:00:00,33,,,1993051933,25.0,,,
1993,5,19,,SW MARGAREE,4,33,UPPER,AM,69.0,31.3,255,19,255,1993-05-19 00:00:00,33,,,1993051933,25.5,,,
1993,5,19,,SW MARGAREE,4,33,UPPER,AM,69.0,31.3,260,10,260,1993-05-19 00:00:00,33,,,1993051933,26.0,,,
1993,5,19,,SW MARGAREE,4,33,UPPER,AM,69.0,31.3,265,11,265,1993-05-19 00:00:00,33,,,1993051933,26.5,,,
1993,5,19,,SW MARGAREE,4,33,UPPER,AM,69.0,31.3,270,7,270,1993-05-19 00:00:00,33,,,1993051933,27.0,,,
1993,5,19,,SW MARGAREE,4,33,UPPER,AM,69.0,31.3,275,3,275,1993-05-19 00:00:00,33,,,1993051933,27.5,,,
1993,6,4,,SW MARGAREE,6,41,UPPER,PM,124.0,56.2,230,3,230,1993-06-04 00:00:00,41,,,1993060441,23.0,,,
1993,6,4,,SW MARGAREE,6,41,UPPER,PM,124.0,56.2,235,32,235,1993-06-04 00:00:00,41,,,1993060441,23.5,,,
1993,6,4,,SW MARGAREE,6,41,UPPER,PM,124.0,56.2,240,61,240,1993-06-04 00:00:00,41,,,1993060441,24.0,,,
1993,6,4,,SW MARGAREE,6,41,UPPER,PM,124.0,56.2,245,51,245,1993-06-04 00:00:00,41,,,1993060441,24.5,,,
1993,6,4,,SW MARGAREE,6,41,UPPER,PM,124.0,56.2,250,55,250,1993-06-04 00:00:00,41,,,1993060441,25.0,,,
1993,6,4,,SW MARGAREE,6,41,UPPER,PM,124.0,56.2,255,25,255,1993-06-04 00:00:00,41,,,1993060441,25.5,,,
1993,6,4,,SW MARGAREE,6,41,UPPER,PM,124.0,56.2,260,8,260,1993-06-04 00:00:00,41,,,1993060441,26.0,,,
1993,6,4,,SW MARGAREE,6,41,UPPER,PM,124.0,56.2,265,5,265,1993-06-04 00:00:00,41,,,1993060441,26.5,,,
1993,6,4,,SW MARGAREE,6,41,UPPER,PM,124.0,56.2,270,2,270,1993-06-04 00:00:00,41,,,1993060441,27.0,,,
1993,6,4,,SW MARGAREE,6,41,UPPER,PM,124.0,56.2,275,2,275,1993-06-04 00:00:00,41,,,1993060441,27.5,,,
1993,6,4,,SW MARGAREE,6,41,UPPER,PM,124.0,56.2,285,2,285,1993-06-04 00:00:00,41,,,1993060441,28.5,,,
1993,6,5,,SW MARGAREE,6,8,LOWER,AM,116.0,52.6,225,1,225,1993-06-05 00:00:00,8,,,1993060508,22.5,,,
1993,6,5,,SW MARGAREE,6,8,LOWER,AM,116.0,52.6,230,1,230,1993-06-05 00:00:00,8,,,1993060508,23.0,,,
1993,6,5,,SW MARGAREE,6,8,LOWER,AM,116.0,52.6,235,19,235,1993-06-05 00:00:00,8,,,1993060508,23.5,,,
1993,6,5,,SW MARGAREE,6,8,LOWER,AM,116.0,52.6,240,56,240,1993-06-05 00:00:00,8,,,1993060508,24.0,,,
1993,6,5,,SW MARGAREE,6,8,LOWER,AM,116.0,52.6,245,50,245,1993-06-05 00:00:00,8,,,1993060508,24.5,,,
1993,6,5,,SW MARGAREE,6,8,LOWER,AM,116.0,52.6,250,40,250,1993-06-05 00:00:00,8,,,1993060508,25.0,,,
1993,6,5,,SW MARGAREE,6,8,LOWER,AM,116.0,52.6,255,33,255,1993-06-05 00:00:00,8,,,1993060508,25.5,,,
1993,6,5,,SW MARGAREE,6,8,LOWER,AM,116.0,52.6,260,2,260,1993-06-05 00:00:00,8,,,1993060508,26.0,,,
1993,6,5,,SW MARGAREE,6,8,LOWER,AM,116.0,52.6,265,7,265,1993-06-05 00:00:00,8,,,1993060508,26.5,,,
1993,6,5,,SW MARGAREE,6,8,LOWER,AM,116.0,52.6,270,1,270,1993-06-05 00:00:00,8,,,1993060508,27.0,,,
1993,6,6,,SW MARGAREE,7,33,UPPER,AM,120.0,54.4,225,2,225,1993-06-06 00:00:00,33,,,1993060633,22.5,,,
1993,6,6,,SW MARGAREE,7,33,UPPER,AM,120.0,54.4,230,10,230,1993-06-06 00:00:00,33,,,1993060633,23.0,,,
1993,6,6,,SW MARGAREE,7,33,UPPER,AM,120.0,54.4,235,32,235,1993-06-06 00:00:00,33,,,1993060633,23.5,,,
1993,6,6,,SW MARGAREE,7,33,UPPER,AM,120.0,54.4,240,50,240,1993-06-06 00:00:00,33,,,1993060633,24.0,,,
1993,6,6,,SW MARGAREE,7,33,UPPER,AM,120.0,54.4,245,80,245,1993-06-06 00:00:00,33,,,1993060633,24.5,,,
1993,6,6,,SW MARGAREE,7,33,UPPER,AM,120.0,54.4,250,44,250,1993-06-06 00:00:00,33,,,1993060633,25.0,,,
1993,6,6,,SW MARGAREE,7,33,UPPER,AM,120.0,54.4,255,18,255,1993-06-06 00:00:00,33,,,1993060633,25.5,,,
1993,6,6,,SW MARGAREE,7,33,UPPER,AM,120.0,54.4,260,5,260,1993-06-06 00:00:00,33,,,1993060633,26.0,,,
1993,6,6,,SW MARGAREE,7,33,UPPER,AM,120.0,54.4,265,2,265,1993-06-06 00:00:00,33,,,1993060633,26.5,,,
1993,6,9,,SW MARGAREE,7,33,UPPER,AM,106.0,48.1,225,3,225,1993-06-09 00:00:00,33,,,1993060933,22.5,,,
1993,5,25,,SW MARGAREE,5,38,UPPER,PM,129.0,58.5,230,1,230,1993-05-25 00:00:00,38,,,1993052538,23.0,,,
1993,5,25,,SW MARGAREE,5,38,UPPER,PM,129.0,58.5,235,22,235,1993-05-25 00:00:00,38,,,1993052538,23.5,,,
1993,5,25,,SW MARGAREE,5,38,UPPER,PM,129.0,58.5,240,57,240,1993-05-25 00:00:00,38,,,1993052538,24.0,,,
1993,5,25,,SW MARGAREE,5,38,UPPER,PM,129.0,58.5,245,63,245,1993-05-25 00:00:00,38,,,1993052538,24.5,,,
1993,5,25,,SW MARGAREE,5,38,UPPER,PM,129.0,58.5,250,66,250,1993-05-25 00:00:00,38,,,1993052538,25.0,,,
1993,5,25,,SW MARGAREE,5,38,UPPER,PM,129.0,58.5,255,25,255,1993-05-25 00:00:00,38,,,1993052538,25.5,,,
1993,5,25,,SW MARGAREE,5,38,UPPER,PM,129.0,58.5,260,12,260,1993-05-25 00:00:00,38,,,1993052538,26.0,,,
1993,5,25,,SW MARGAREE,5,38,UPPER,PM,129.0,58.5,265,6,265,1993-05-25 00:00:00,38,,,1993052538,26.5,,,
1993,5,25,,SW MARGAREE,5,38,UPPER,PM,129.0,58.5,270,8,270,1993-05-25 00:00:00,38,,,1993052538,27.0,,,
1993,5,25,,SW MARGAREE,5,38,UPPER,PM,129.0,58.5,275,3,275,1993-05-25 00:00:00,38,,,1993052538,27.5,,,
1993,5,25,,SW MARGAREE,5,38,UPPER,PM,129.0,58.5,285,1,285,1993-05-25 00:00:00,38,,,1993052538,28.5,,,
1993,5,10,,SW MARGAREE,3,1,LOWER,PM,22.0,10.0,235,1,235,1993-05-10 00:00:00,1,,,1993051001,23.5,,,
1993,5,10,,SW MARGAREE,3,1,LOWER,PM,22.0,10.0,240,5,240,1993-05-10 00:00:00,1,,,1993051001,24.0,,,
1993,5,10,,SW MARGAREE,3,1,LOWER,PM,22.0,10.0,245,4,245,1993-05-10 00:00:00,1,,,1993051001,24.5,,,
1993,5,10,,SW MARGAREE,3,1,LOWER,PM,22.0,10.0,250,4,250,1993-05-10 00:00:00,1,,,1993051001,25.0,,,
1993,5,10,,SW MARGAREE,3,1,LOWER,PM,22.0,10.0,255,5,255,1993-05-10 00:00:00,1,,,1993051001,25.5,,,
1993,5,10,,SW MARGAREE,3,1,LOWER,PM,22.0,10.0,260,6,260,1993-05-10 00:00:00,1,,,1993051001,26.0,,,
1993,5,10,,SW MARGAREE,3,1,LOWER,PM,22.0,10.0,265,6,265,1993-05-10 00:00:00,1,,,1993051001,26.5,,,
1993,5,10,,SW MARGAREE,3,1,LOWER,PM,22.0,10.0,270,4,270,1993-05-10 00:00:00,1,,,1993051001,27.0,,,
1993,5,10,,SW MARGAREE,3,1,LOWER,PM,22.0,10.0,275,2,275,1993-05-10 00:00:00,1,,,1993051001,27.5,,,
1993,5,10,,SW MARGAREE,3,1,LOWER,PM,22.0,10.0,280,1,280,1993-05-10 00:00:00,1,,,1993051001,28.0,,,
1993,5,10,,SW MARGAREE,3,1,LOWER,PM,22.0,10.0,285,1,285,1993-05-10 00:00:00,1,,,1993051001,28.5,,,
1993,5,18,,SW MARGAREE,4,1,LOWER,PM,117.0,53.1,230,7,230,1993-05-18 00:00:00,1,,,1993051801,23.0,,,
1993,5,18,,SW MARGAREE,4,1,LOWER,PM,117.0,53.1,235,10,235,1993-05-18 00:00:00,1,,,1993051801,23.5,,,
1993,5,18,,SW MARGAREE,4,1,LOWER,PM,117.0,53.1,240,51,240,1993-05-18 00:00:00,1,,,1993051801,24.0,,,
1993,5,18,,SW MARGAREE,4,1,LOWER,PM,117.0,53.1,245,67,245,1993-05-18 00:00:00,1,,,1993051801,24.5,,,
1993,5,18,,SW MARGAREE,4,1,LOWER,PM,117.0,53.1,250,43,250,1993-05-18 00:00:00,1,,,1993051801,25.0,,,
1993,5,18,,SW MARGAREE,4,1,LOWER,PM,117.0,53.1,255,28,255,1993-05-18 00:00:00,1,,,1993051801,25.5,,,
1993,5,18,,SW MARGAREE,4,1,LOWER,PM,117.0,53.1,260,11,260,1993-05-18 00:00:00,1,,,1993051801,26.0,,,
1993,5,18,,SW MARGAREE,4,1,LOWER,PM,117.0,53.1,265,4,265,1993-05-18 00:00:00,1,,,1993051801,26.5,,,
1993,5,18,,SW MARGAREE,4,1,LOWER,PM,117.0,53.1,270,2,270,1993-05-18 00:00:00,1,,,1993051801,27.0,,,
1993,5,18,,SW MARGAREE,4,1,LOWER,PM,117.0,53.1,275,2,275,1993-05-18 00:00:00,1,,,1993051801,27.5,,,
1993,5,18,,SW MARGAREE,4,1,LOWER,PM,117.0,53.1,285,1,285,1993-05-18 00:00:00,1,,,1993051801,28.5,,,
1993,5,18,,SW MARGAREE,4,1,LOWER,PM,117.0,53.1,290,1,290,1993-05-18 00:00:00,1,,,1993051801,29.0,,,
1993,5,23,,SW MARGAREE,5,"1,8",LOWER,PM,109.0,49.4,230,3,230,1993-05-23 00:00:00,1,8,,1993052301,23.0,True,,
1993,5,23,,SW MARGAREE,5,"1,8",LOWER,PM,109.0,49.4,235,22,235,1993-05-23 00:00:00,1,8,,1993052301,23.5,True,,
1993,5,23,,SW MARGAREE,5,"1,8",LOWER,PM,109.0,49.4,240,45,240,1993-05-23 00:00:00,1,8,,1993052301,24.0,True,,
1993,5,23,,SW MARGAREE,5,"1,8",LOWER,PM,109.0,49.4,245,55,245,1993-05-23 00:00:00,1,8,,1993052301,24.5,True,,
1993,5,23,,SW MARGAREE,5,"1,8",LOWER,PM,109.0,49.4,250,41,250,1993-05-23 00:00:00,1,8,,1993052301,25.0,True,,
1993,5,23,,SW MARGAREE,5,"1,8",LOWER,PM,109.0,49.4,255,25,255,1993-05-23 00:00:00,1,8,,1993052301,25.5,True,,
1993,5,23,,SW MARGAREE,5,"1,8",LOWER,PM,109.0,49.4,260,9,260,1993-05-23 00:00:00,1,8,,1993052301,26.0,True,,
1993,5,23,,SW MARGAREE,5,"1,8",LOWER,PM,109.0,49.4,265,8,265,1993-05-23 00:00:00,1,8,,1993052301,26.5,True,,
1993,5,23,,SW MARGAREE,5,"1,8",LOWER,PM,109.0,49.4,270,4,270,1993-05-23 00:00:00,1,8,,1993052301,27.0,True,,
1993,5,23,,SW MARGAREE,5,"1,8",LOWER,PM,109.0,49.4,275,1,275,1993-05-23 00:00:00,1,8,,1993052301,27.5,True,,
1993,5,27,,SW MARGAREE,5,"1,8",LOWER,PM,116.0,52.6,230,2,230,1993-05-27 00:00:00,1,8,,1993052701,23.0,True,,
1993,5,27,,SW MARGAREE,5,"1,8",LOWER,PM,116.0,52.6,235,29,235,1993-05-27 00:00:00,1,8,,1993052701,23.5,True,,
1993,5,27,,SW MARGAREE,5,"1,8",LOWER,PM,116.0,52.6,240,57,240,1993-05-27 00:00:00,1,8,,1993052701,24.0,True,,
1993,5,27,,SW MARGAREE,5,"1,8",LOWER,PM,116.0,52.6,245,41,245,1993-05-27 00:00:00,1,8,,1993052701,24.5,True,,
1993,5,27,,SW MARGAREE,5,"1,8",LOWER,PM,116.0,52.6,250,36,250,1993-05-27 00:00:00,1,8,,1993052701,25.0,True,,
